Index,AoA_1,AoA_2,AoA_3,AoA_4,AoA_5,AoA_6,AoA_7,AoA_8,AoA_9,AoA_10,AoZ_1,AoZ_2,AoZ_3,AoZ_4,AoZ_5,AoZ_6,AoZ_7,AoZ_8,AoZ_9,AoZ_10,T_1,T_2,T_3,T_4,T_5,T_6,T_7,T_8,T_9,T_10,g_1,g_2,g_3,g_4,g_5,g_6,g_7,g_8,g_9,g_10,NumPaths,MaxPixel
242,164.184194,72.566733,-126.611569,-27.043397,-69.016902,0.000000,0.000000,0.000000,0.000000,0.000000,83.102946,-105.472754,132.944503,137.974310,-69.719278,0.000000,0.000000,0.000000,0.000000,0.000000,0.019478,0.018598,0.046991,0.062469,0.090590,0.000000,0.000000,0.000000,0.000000,0.000000,-0.533380,1.260872,-1.573377,1.373160,-2.161814,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 74 328
243,-156.087918,-96.724825,71.760252,106.067599,29.252875,0.000000,0.000000,0.000000,0.000000,0.000000,-145.832165,-54.727968,-117.427379,-62.104545,-52.134190,0.000000,0.000000,0.000000,0.000000,0.000000,0.009204,0.072803,0.091924,0.009202,0.000115,0.000000,0.000000,0.000000,0.000000,0.000000,-10.141827,3.417292,-1.289037,-5.128443,-10.262920,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 274 163
244,-124.641107,-35.799610,78.493295,17.444647,-170.164730,0.000000,0.000000,0.000000,0.000000,0.000000,-155.833648,-149.246581,-48.265168,-124.958626,-135.926160,0.000000,0.000000,0.000000,0.000000,0.000000,0.094391,0.052701,0.085003,0.012112,0.066823,0.000000,0.000000,0.000000,0.000000,0.000000,-9.547807,11.895950,1.530646,4.212781,5.662786,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 24 346
245,108.972198,-23.925990,113.676528,-80.396906,-103.196283,0.000000,0.000000,0.000000,0.000000,0.000000,0.672416,-14.635267,61.582241,141.628611,-65.405435,0.000000,0.000000,0.000000,0.000000,0.000000,0.090497,0.014005,0.038173,0.003658,0.099222,0.000000,0.000000,0.000000,0.000000,0.000000,-3.300781,4.262798,-8.618737,-10.066218,0.866855,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 354 140
246,6.690512,-59.059718,14.272575,-87.705425,-45.452519,0.000000,0.000000,0.000000,0.000000,0.000000,-37.788170,70.706957,52.893716,97.808739,-67.728924,0.000000,0.000000,0.000000,0.000000,0.000000,0.079342,0.087319,0.042898,0.014518,0.013790,0.000000,0.000000,0.000000,0.000000,0.000000,-6.759792,-8.141640,-1.818348,-11.619287,-8.207997,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 300 26
247,-18.547907,-95.307309,-31.553931,179.665247,77.509467,0.000000,0.000000,0.000000,0.000000,0.000000,150.275053,-104.482936,174.320772,-14.927097,37.106236,0.000000,0.000000,0.000000,0.000000,0.000000,0.055943,0.052780,0.056426,0.077597,0.083372,0.000000,0.000000,0.000000,0.000000,0.000000,-1.385254,7.809233,10.612137,-7.757705,10.709750,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 144 370
248,34.813487,-124.573873,1.057541,-38.130473,90.723594,0.000000,0.000000,0.000000,0.000000,0.000000,-45.047295,-76.478542,-140.694707,107.957342,85.718779,0.000000,0.000000,0.000000,0.000000,0.000000,0.049806,0.089883,0.069478,0.036952,0.043698,0.000000,0.000000,0.000000,0.000000,0.000000,10.217479,7.812424,-4.958795,12.885759,-14.579150,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 220 95
249,-153.905306,-44.586081,69.036478,95.706684,-111.821163,0.000000,0.000000,0.000000,0.000000,0.000000,68.492453,-141.938582,122.012916,59.167271,-1.869552,0.000000,0.000000,0.000000,0.000000,0.000000,0.071238,0.016666,0.062896,0.020357,0.083920,0.000000,0.000000,0.000000,0.000000,0.000000,2.541982,-7.743666,-10.493591,-11.961862,10.595627,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 69 167
250,-128.900965,117.178004,149.201807,-21.076521,171.342781,0.000000,0.000000,0.000000,0.000000,0.000000,130.292699,55.984080,-81.885010,49.540395,38.188639,0.000000,0.000000,0.000000,0.000000,0.000000,0.013769,0.029869,0.058028,0.057971,0.032249,0.000000,0.000000,0.000000,0.000000,0.000000,-12.653527,-13.568388,-12.234328,-4.388773,-10.716566,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 221 256
251,-90.632780,47.956542,-149.341355,-112.277582,41.580175,0.000000,0.000000,0.000000,0.000000,0.000000,-114.765207,-154.728912,69.350898,89.851783,-4.038840,0.000000,0.000000,0.000000,0.000000,0.000000,0.032548,0.021056,0.009922,0.094943,0.007026,0.000000,0.000000,0.000000,0.000000,0.000000,8.512238,7.827738,-12.134775,12.322744,13.214566,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 137 45
252,-12.718354,133.843661,43.273593,97.491039,21.639234,0.000000,0.000000,0.000000,0.000000,0.000000,-149.598983,-17.366893,-48.305336,-114.081736,-16.966132,0.000000,0.000000,0.000000,0.000000,0.000000,0.084356,0.033583,0.063466,0.099714,0.008284,0.000000,0.000000,0.000000,0.000000,0.000000,0.453543,3.218406,-4.840124,-0.656721,14.822755,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 284 17
253,-19.155821,167.496302,-12.103253,10.184797,28.119433,0.000000,0.000000,0.000000,0.000000,0.000000,-6.290734,112.179415,-137.273786,-44.287037,-67.710815,0.000000,0.000000,0.000000,0.000000,0.000000,0.097519,0.061129,0.017815,0.004997,0.051040,0.000000,0.000000,0.000000,0.000000,0.000000,2.569309,-2.119966,-8.002267,-14.822404,-4.600336,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 206 111
254,123.686138,137.226464,69.222868,-30.993869,-77.364435,0.000000,0.000000,0.000000,0.000000,0.000000,-75.960596,-175.474834,-145.848480,65.302890,128.396035,0.000000,0.000000,0.000000,0.000000,0.000000,0.038225,0.093974,0.032068,0.057707,0.031089,0.000000,0.000000,0.000000,0.000000,0.000000,13.710314,0.202994,13.420500,14.242330,-0.999018,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 353 147
255,-54.219487,50.022913,-43.626553,-109.073982,109.411275,0.000000,0.000000,0.000000,0.000000,0.000000,75.186694,-139.364350,170.311195,-104.777949,-44.945700,0.000000,0.000000,0.000000,0.000000,0.000000,0.016160,0.031024,0.057051,0.026727,0.064129,0.000000,0.000000,0.000000,0.000000,0.000000,-12.868175,-9.163301,-7.683694,-5.917985,12.389781,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 55 130
256,161.411790,-124.304269,-37.098325,75.027099,-172.101394,0.000000,0.000000,0.000000,0.000000,0.000000,165.560819,-25.458751,-94.038739,-162.581888,-54.227144,0.000000,0.000000,0.000000,0.000000,0.000000,0.001866,0.071228,0.089411,0.029586,0.097977,0.000000,0.000000,0.000000,0.000000,0.000000,-0.683269,-12.135438,-8.916725,-2.269760,6.323623,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 358 10
257,152.727200,-154.795051,-43.427213,115.999113,174.266092,0.000000,0.000000,0.000000,0.000000,0.000000,27.923951,-26.795907,54.626912,97.455719,7.083549,0.000000,0.000000,0.000000,0.000000,0.000000,0.077514,0.098449,0.077800,0.051158,0.084084,0.000000,0.000000,0.000000,0.000000,0.000000,-7.936295,-9.340767,-10.164153,-7.267032,-13.154164,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 204 169
258,53.828953,-102.033758,112.614739,160.502915,-127.127806,0.000000,0.000000,0.000000,0.000000,0.000000,15.637864,73.830164,1.768228,152.444058,-59.533667,0.000000,0.000000,0.000000,0.000000,0.000000,0.060154,0.043099,0.057187,0.060661,0.063103,0.000000,0.000000,0.000000,0.000000,0.000000,-14.334242,1.119405,-1.343854,-3.372829,8.510215,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 135 2
259,-98.361707,-154.005027,91.573948,114.520904,74.619886,0.000000,0.000000,0.000000,0.000000,0.000000,172.957225,-116.304459,-139.249466,-31.024056,162.292027,0.000000,0.000000,0.000000,0.000000,0.000000,0.049204,0.004647,0.045322,0.047466,0.002833,0.000000,0.000000,0.000000,0.000000,0.000000,-6.980392,11.967859,14.038596,-0.964220,14.290133,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 272 114
260,-43.999647,3.203930,65.523163,-100.770284,-117.138212,0.000000,0.000000,0.000000,0.000000,0.000000,-146.371200,-75.610714,-61.921586,-39.774852,-19.078919,0.000000,0.000000,0.000000,0.000000,0.000000,0.059646,0.017269,0.011254,0.039038,0.072973,0.000000,0.000000,0.000000,0.000000,0.000000,6.864214,-5.544971,3.523959,-4.887260,-7.227733,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 107 324
261,-69.144330,19.898528,116.804182,164.266514,105.459692,0.000000,0.000000,0.000000,0.000000,0.000000,-140.624130,-165.312715,-2.175892,178.287153,31.250999,0.000000,0.000000,0.000000,0.000000,0.000000,0.010281,0.031927,0.008524,0.048337,0.085001,0.000000,0.000000,0.000000,0.000000,0.000000,12.131736,0.866459,2.526664,8.697780,5.568496,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 261 281
262,-8.609242,136.790739,-27.644915,-24.209700,-51.541615,0.000000,0.000000,0.000000,0.000000,0.000000,-140.865139,-137.340926,12.288370,-140.130674,-70.960895,0.000000,0.000000,0.000000,0.000000,0.000000,0.047979,0.023118,0.023232,0.096175,0.019609,0.000000,0.000000,0.000000,0.000000,0.000000,10.401203,-12.531658,-11.120753,1.244387,-3.957793,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 241 377
263,-0.261996,-67.133951,-100.170720,-6.658620,21.055188,0.000000,0.000000,0.000000,0.000000,0.000000,-161.007636,-156.480182,136.424746,-4.174295,-74.712097,0.000000,0.000000,0.000000,0.000000,0.000000,0.084829,0.042828,0.043592,0.077749,0.038808,0.000000,0.000000,0.000000,0.000000,0.000000,-10.356102,6.742971,7.750640,-13.417048,-9.891738,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 292 245
264,56.992001,-49.425845,-174.609516,-129.610552,-30.815335,0.000000,0.000000,0.000000,0.000000,0.000000,92.841998,150.903183,103.223183,-177.472698,-112.121957,0.000000,0.000000,0.000000,0.000000,0.000000,0.009470,0.064158,0.061125,0.068926,0.082090,0.000000,0.000000,0.000000,0.000000,0.000000,14.746070,9.525155,-3.820412,-2.147321,-2.014719,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 271 172
265,65.260524,-125.811297,-88.315309,116.177665,130.416008,0.000000,0.000000,0.000000,0.000000,0.000000,56.192619,-61.368054,-92.775415,117.022412,-18.153768,0.000000,0.000000,0.000000,0.000000,0.000000,0.020300,0.046058,0.009716,0.021227,0.034281,0.000000,0.000000,0.000000,0.000000,0.000000,-7.879751,10.692767,-8.534871,-6.741238,-11.291778,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 263 259
266,48.022178,15.662721,-173.933735,17.561650,-126.897153,0.000000,0.000000,0.000000,0.000000,0.000000,128.892051,168.025886,89.458621,-135.364254,-37.538559,0.000000,0.000000,0.000000,0.000000,0.000000,0.010567,0.007784,0.041872,0.090719,0.090314,0.000000,0.000000,0.000000,0.000000,0.000000,-14.565011,-13.669857,14.285024,12.976073,-4.716886,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 311 380
267,-98.957921,-133.964365,101.241618,-41.480703,43.509645,0.000000,0.000000,0.000000,0.000000,0.000000,111.839684,136.588065,25.852549,-38.933453,21.155665,0.000000,0.000000,0.000000,0.000000,0.000000,0.068175,0.011826,0.034060,0.054167,0.013629,0.000000,0.000000,0.000000,0.000000,0.000000,3.454543,-2.462968,11.382051,-4.524636,-2.581144,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 244 300
268,144.603608,-171.450777,-86.382877,137.206715,165.567919,0.000000,0.000000,0.000000,0.000000,0.000000,39.330968,-42.609980,-168.593732,26.890238,92.490268,0.000000,0.000000,0.000000,0.000000,0.000000,0.033552,0.023393,0.081470,0.066917,0.070318,0.000000,0.000000,0.000000,0.000000,0.000000,-4.206926,-7.849934,3.690557,12.253726,1.672267,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 23 52
269,-146.939202,82.516540,22.931234,-95.154238,154.060639,0.000000,0.000000,0.000000,0.000000,0.000000,163.084206,-58.699261,96.734459,-46.188625,-163.517060,0.000000,0.000000,0.000000,0.000000,0.000000,0.067178,0.019568,0.059961,0.010688,0.068723,0.000000,0.000000,0.000000,0.000000,0.000000,-10.608260,14.071645,-13.710396,12.731677,4.790159,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 154 158
270,-96.473222,46.383432,-37.006696,-91.531681,162.256410,0.000000,0.000000,0.000000,0.000000,0.000000,-136.244170,130.991650,89.284629,179.775041,26.764506,0.000000,0.000000,0.000000,0.000000,0.000000,0.031130,0.029873,0.036112,0.054139,0.073545,0.000000,0.000000,0.000000,0.000000,0.000000,-13.929144,-6.311599,3.041685,-11.056887,-5.173471,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 378 258
271,31.671525,105.432708,176.046818,-150.656081,154.227023,0.000000,0.000000,0.000000,0.000000,0.000000,36.722178,179.913386,-69.763294,-106.342859,-100.648355,0.000000,0.000000,0.000000,0.000000,0.000000,0.001311,0.056562,0.014510,0.035348,0.070665,0.000000,0.000000,0.000000,0.000000,0.000000,12.330855,0.053780,4.391927,4.647983,-13.461007,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 365 73
272,-127.957885,101.347056,26.193038,57.198098,116.501417,0.000000,0.000000,0.000000,0.000000,0.000000,-39.080306,72.811213,-61.639751,54.349724,-12.863170,0.000000,0.000000,0.000000,0.000000,0.000000,0.094820,0.079641,0.022081,0.077541,0.088631,0.000000,0.000000,0.000000,0.000000,0.000000,-13.378254,-6.484191,-0.145298,8.271102,9.936447,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 125 64
273,-95.108621,-48.884643,-125.748837,-56.034826,55.166485,0.000000,0.000000,0.000000,0.000000,0.000000,-114.393168,124.578346,27.907967,138.075568,-66.510483,0.000000,0.000000,0.000000,0.000000,0.000000,0.098685,0.056127,0.056509,0.024063,0.022230,0.000000,0.000000,0.000000,0.000000,0.000000,-10.491465,-5.856129,-4.222464,7.734497,-10.099190,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 103 282
274,-49.228490,94.004063,42.767288,-133.725907,-87.544575,0.000000,0.000000,0.000000,0.000000,0.000000,11.194338,78.758303,110.914030,13.136661,-104.559915,0.000000,0.000000,0.000000,0.000000,0.000000,0.031964,0.069984,0.061186,0.062523,0.064973,0.000000,0.000000,0.000000,0.000000,0.000000,-0.174240,4.207634,-6.378243,-13.936408,-10.160747,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 45 201
275,97.920371,-10.865221,-21.962709,43.869168,-128.078072,0.000000,0.000000,0.000000,0.000000,0.000000,-175.945653,-31.801768,97.675541,24.722264,6.489231,0.000000,0.000000,0.000000,0.000000,0.000000,0.067988,0.099534,0.076517,0.054334,0.020976,0.000000,0.000000,0.000000,0.000000,0.000000,5.021068,-2.494084,-12.204240,-5.585596,-10.693644,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 168 55
276,110.005061,123.099234,-105.917778,-127.780648,-20.456309,0.000000,0.000000,0.000000,0.000000,0.000000,-140.229921,-178.732291,76.344620,-61.091703,-18.693398,0.000000,0.000000,0.000000,0.000000,0.000000,0.036326,0.087869,0.075131,0.060796,0.020305,0.000000,0.000000,0.000000,0.000000,0.000000,14.412869,-7.458751,4.667440,-11.106615,2.709567,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 146 366
277,54.090462,-29.383920,-39.735236,-148.470382,137.252987,0.000000,0.000000,0.000000,0.000000,0.000000,-88.536902,75.358996,-100.988291,-84.367322,85.209162,0.000000,0.000000,0.000000,0.000000,0.000000,0.048155,0.024054,0.033401,0.028567,0.091374,0.000000,0.000000,0.000000,0.000000,0.000000,-6.332352,0.788992,-9.827820,-5.095215,-13.736384,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 103 300
278,165.524862,-113.275037,-51.980512,81.955062,-1.779853,0.000000,0.000000,0.000000,0.000000,0.000000,116.076728,153.856049,60.422152,35.623690,135.715958,0.000000,0.000000,0.000000,0.000000,0.000000,0.035203,0.088397,0.027546,0.070616,0.050539,0.000000,0.000000,0.000000,0.000000,0.000000,2.018861,4.959068,13.661754,9.926211,14.920626,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 62 236
279,-105.580295,-174.800674,-143.895628,-128.089322,176.647402,0.000000,0.000000,0.000000,0.000000,0.000000,73.593501,81.483324,-37.512792,38.710787,8.981969,0.000000,0.000000,0.000000,0.000000,0.000000,0.089610,0.012450,0.050309,0.019809,0.018398,0.000000,0.000000,0.000000,0.000000,0.000000,14.571211,10.717316,-14.814614,2.520295,-9.772702,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 152 292
280,106.618165,90.797294,-174.086331,-133.083078,73.710907,0.000000,0.000000,0.000000,0.000000,0.000000,-15.182739,135.193198,-138.862880,160.979304,-27.299943,0.000000,0.000000,0.000000,0.000000,0.000000,0.098562,0.028943,0.065432,0.014187,0.033269,0.000000,0.000000,0.000000,0.000000,0.000000,8.699532,1.525642,2.222821,-12.336831,-13.395076,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 40 382
281,-123.669996,135.758032,-14.193319,-96.626902,1.621399,0.000000,0.000000,0.000000,0.000000,0.000000,20.974450,-171.881176,-56.557927,4.439112,159.911437,0.000000,0.000000,0.000000,0.000000,0.000000,0.042188,0.067941,0.098104,0.045845,0.093383,0.000000,0.000000,0.000000,0.000000,0.000000,-1.230666,10.035122,4.253777,-3.219814,-6.225606,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 266 370
282,-19.325173,130.604364,-111.338087,5.365823,50.272701,0.000000,0.000000,0.000000,0.000000,0.000000,84.235191,41.148228,33.020305,-64.261557,22.897908,0.000000,0.000000,0.000000,0.000000,0.000000,0.090242,0.071946,0.009841,0.044378,0.061549,0.000000,0.000000,0.000000,0.000000,0.000000,1.854542,-6.150155,-8.176566,7.161816,-8.528451,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 266 295
283,128.940328,-170.097664,-20.497891,122.164337,-11.870340,0.000000,0.000000,0.000000,0.000000,0.000000,52.092374,35.967554,163.530968,-143.751857,-96.082151,0.000000,0.000000,0.000000,0.000000,0.000000,0.043618,0.050254,0.082717,0.060937,0.089463,0.000000,0.000000,0.000000,0.000000,0.000000,13.376368,-12.536054,-10.897901,8.360794,12.864252,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 291 126
284,167.828904,-82.806965,-39.656935,-98.404029,-33.199120,0.000000,0.000000,0.000000,0.000000,0.000000,148.023535,-63.706831,-166.488728,36.280525,10.895620,0.000000,0.000000,0.000000,0.000000,0.000000,0.068698,0.040419,0.036800,0.028116,0.071048,0.000000,0.000000,0.000000,0.000000,0.000000,-0.889615,14.365949,6.540694,0.302586,3.222343,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 56 269
285,70.275605,-73.100902,69.414612,-56.555419,-95.648946,0.000000,0.000000,0.000000,0.000000,0.000000,74.501751,175.882776,125.936973,139.822730,121.473199,0.000000,0.000000,0.000000,0.000000,0.000000,0.048763,0.081100,0.092693,0.008899,0.009255,0.000000,0.000000,0.000000,0.000000,0.000000,-6.819019,-6.597527,-7.453131,-13.317300,0.899325,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 273 223
286,-20.308397,-108.076891,-127.836272,-93.953203,-143.997577,0.000000,0.000000,0.000000,0.000000,0.000000,22.202257,-110.847136,148.010769,114.603813,-129.550357,0.000000,0.000000,0.000000,0.000000,0.000000,0.030995,0.013110,0.092670,0.013149,0.092535,0.000000,0.000000,0.000000,0.000000,0.000000,-7.663717,-2.330514,7.960195,12.984830,3.031392,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 228 231
287,-172.828916,95.611095,170.888165,97.363944,87.063823,0.000000,0.000000,0.000000,0.000000,0.000000,17.437556,-57.820602,62.998379,59.141028,-80.890234,0.000000,0.000000,0.000000,0.000000,0.000000,0.047270,0.064195,0.035464,0.074290,0.059254,0.000000,0.000000,0.000000,0.000000,0.000000,-3.638308,-11.417695,1.193650,6.758435,-8.257857,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 249 372
288,-131.877445,-141.546363,81.340734,-41.551087,-145.485181,0.000000,0.000000,0.000000,0.000000,0.000000,176.735282,139.630762,-71.686750,-18.888228,-49.853764,0.000000,0.000000,0.000000,0.000000,0.000000,0.022346,0.012255,0.085874,0.053236,0.032765,0.000000,0.000000,0.000000,0.000000,0.000000,-13.795123,-2.753279,7.810457,-14.706752,-6.894207,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 122 372
289,-170.492901,-4.055790,59.871842,-154.018415,66.300967,0.000000,0.000000,0.000000,0.000000,0.000000,-75.948413,174.072095,70.615401,-112.964418,-45.514034,0.000000,0.000000,0.000000,0.000000,0.000000,0.037575,0.063379,0.049530,0.096474,0.074502,0.000000,0.000000,0.000000,0.000000,0.000000,5.966157,-13.818410,-13.271315,3.293184,-0.775926,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 361 342
290,-41.880938,154.686296,130.728810,-58.379122,147.359352,0.000000,0.000000,0.000000,0.000000,0.000000,-22.223847,71.695982,68.205671,122.484498,-158.939088,0.000000,0.000000,0.000000,0.000000,0.000000,0.039186,0.054675,0.040484,0.055001,0.062338,0.000000,0.000000,0.000000,0.000000,0.000000,-10.325480,-3.124515,13.427850,1.984578,-14.075793,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 342 345
291,50.478411,-129.452189,-79.098976,27.367320,-54.692114,0.000000,0.000000,0.000000,0.000000,0.000000,80.367780,-48.517733,-104.056236,111.015793,-90.364453,0.000000,0.000000,0.000000,0.000000,0.000000,0.079297,0.071714,0.095220,0.001011,0.014193,0.000000,0.000000,0.000000,0.000000,0.000000,8.446612,6.571968,3.390420,-10.646528,-8.930967,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 368 90
292,132.962816,-110.065683,89.151633,116.183072,71.088279,0.000000,0.000000,0.000000,0.000000,0.000000,-8.400388,56.463772,-148.196329,11.587668,-61.129369,0.000000,0.000000,0.000000,0.000000,0.000000,0.090484,0.015449,0.027228,0.004506,0.032590,0.000000,0.000000,0.000000,0.000000,0.000000,9.282160,8.083570,12.110845,-1.220224,-1.829472,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 66 91
293,-95.606605,-124.689031,-116.604460,110.735162,-84.803287,0.000000,0.000000,0.000000,0.000000,0.000000,61.139358,-117.940496,28.046986,83.570765,32.613298,0.000000,0.000000,0.000000,0.000000,0.000000,0.099236,0.051474,0.054395,0.041766,0.029786,0.000000,0.000000,0.000000,0.000000,0.000000,-3.206849,8.717829,0.212175,1.884096,-5.347824,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 167 311
294,-107.380702,69.672479,145.120623,-35.631071,-102.343659,0.000000,0.000000,0.000000,0.000000,0.000000,-46.826661,26.440945,-156.575573,-24.064529,-104.822687,0.000000,0.000000,0.000000,0.000000,0.000000,0.076338,0.036899,0.048381,0.040626,0.044314,0.000000,0.000000,0.000000,0.000000,0.000000,-14.702773,12.693539,3.517255,-4.008122,7.553773,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 283 207
295,-12.988998,-133.774282,122.393446,-138.876183,59.840680,0.000000,0.000000,0.000000,0.000000,0.000000,-106.067363,-109.565142,-167.790058,22.831041,-83.716658,0.000000,0.000000,0.000000,0.000000,0.000000,0.019675,0.036781,0.087558,0.056802,0.008789,0.000000,0.000000,0.000000,0.000000,0.000000,-4.899529,5.311294,-10.247647,5.768668,7.232483,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 279 177
296,128.058745,172.102879,80.461953,-51.851700,-123.525696,0.000000,0.000000,0.000000,0.000000,0.000000,35.959960,76.091181,179.790457,-35.272360,70.092674,0.000000,0.000000,0.000000,0.000000,0.000000,0.014348,0.073492,0.074902,0.027940,0.010107,0.000000,0.000000,0.000000,0.000000,0.000000,-9.437153,-1.975525,9.163719,14.648192,-14.487562,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 58 300
297,-36.785563,-88.497871,-176.366592,7.798560,-172.607490,0.000000,0.000000,0.000000,0.000000,0.000000,97.158458,110.686203,25.026802,68.138822,-152.598799,0.000000,0.000000,0.000000,0.000000,0.000000,0.012760,0.067414,0.063922,0.041215,0.000580,0.000000,0.000000,0.000000,0.000000,0.000000,-11.767658,14.617318,10.579312,12.423439,-4.292721,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 17 208
298,3.160631,62.867406,-14.881567,-111.878937,142.440441,0.000000,0.000000,0.000000,0.000000,0.000000,16.702647,-137.977791,-98.843145,-59.994730,-114.366916,0.000000,0.000000,0.000000,0.000000,0.000000,0.020907,0.009205,0.007462,0.048853,0.056571,0.000000,0.000000,0.000000,0.000000,0.000000,-4.903598,-10.364276,8.490088,-14.569175,4.588929,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 294 322
299,165.510127,134.165031,-141.457738,108.881361,166.565708,0.000000,0.000000,0.000000,0.000000,0.000000,-95.856883,115.507577,-67.834331,165.419123,177.994264,0.000000,0.000000,0.000000,0.000000,0.000000,0.061219,0.005272,0.094798,0.066512,0.092695,0.000000,0.000000,0.000000,0.000000,0.000000,8.398720,4.494097,-8.669271,13.441408,-12.628650,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 28 50
300,115.979577,125.276822,12.190310,-30.394355,93.947558,0.000000,0.000000,0.000000,0.000000,0.000000,121.665192,113.151674,-153.589151,98.172469,-147.065174,0.000000,0.000000,0.000000,0.000000,0.000000,0.021363,0.007434,0.049882,0.060631,0.072532,0.000000,0.000000,0.000000,0.000000,0.000000,5.272872,-11.509466,7.092621,13.940213,14.298969,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 95 298
301,149.661942,-92.806793,118.713702,156.334858,155.576627,0.000000,0.000000,0.000000,0.000000,0.000000,-129.815123,133.256240,-75.498579,158.982564,41.055279,0.000000,0.000000,0.000000,0.000000,0.000000,0.069159,0.060812,0.066686,0.035453,0.002769,0.000000,0.000000,0.000000,0.000000,0.000000,-1.231447,-13.785268,3.723779,-1.559632,5.070198,-1000.000000,-1000.000000,-1000.000000,-1000.000000,-1000.000000,5, 1 27
